Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,seats,selling_price,age,car_name,km_driven
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,25975,15,Dodge Ram Pickup 1500,21585
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,14,1851,5,25715,15,Dodge Ram Pickup 1500,29779
Dodge,Ram Pickup 1500,2009,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,32945,15,Dodge Ram Pickup 1500,50617
Dodge,Ram Pickup 1500,2009,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,18,13,1851,5,41340,15,Dodge Ram Pickup 1500,45485
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,31730,14,Dodge Ram Pickup 1500,64577
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,25065,14,Dodge Ram Pickup 1500,57220
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,28725,14,Dodge Ram Pickup 1500,36102
Dodge,Ram Pickup 1500,2010,regular unleaded,215,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,20,14,1851,5,24665,14,Dodge Ram Pickup 1500,83861
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,14,1851,5,25155,14,Dodge Ram Pickup 1500,67322
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,14,1851,5,24855,14,Dodge Ram Pickup 1500,31525
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,5,28865,14,Dodge Ram Pickup 1500,56223
Dodge,Ram Pickup 1500,2010,regular unleaded,215,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,20,14,1851,5,20610,14,Dodge Ram Pickup 1500,23318
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,5,28510,14,Dodge Ram Pickup 1500,46890
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,25365,14,Dodge Ram Pickup 1500,46425
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,20,14,1851,5,36880,14,Dodge Ram Pickup 1500,24258
Dodge,Ram Pickup 1500,2010,regular unleaded,215,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,20,14,1851,5,20910,14,Dodge Ram Pickup 1500,52186
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,,Large,Crew Cab Pickup,20,14,1851,5,39035,14,Dodge Ram Pickup 1500,46542
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,5,28425,14,Dodge Ram Pickup 1500,70050
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,18,13,1851,5,40495,14,Dodge Ram Pickup 1500,72769
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,5,31020,14,Dodge Ram Pickup 1500,47094
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,34240,14,Dodge Ram Pickup 1500,75593
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,32085,14,Dodge Ram Pickup 1500,56998
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,,Large,Crew Cab Pickup,18,13,1851,5,42650,14,Dodge Ram Pickup 1500,57756
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,5,29075,14,Dodge Ram Pickup 1500,72617
Dodge,Ram Van,1998,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,17,12,1851,5,2245,26,Dodge Ram Van,22773
Dodge,Ram Van,1998,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,16,13,1851,5,2034,26,Dodge Ram Van,71470
Dodge,Ram Van,1998,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,17,12,1851,5,2239,26,Dodge Ram Van,28099
Dodge,Ram Van,1998,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Cargo Van,16,13,1851,5,2000,26,Dodge Ram Van,53394
Dodge,Ram Van,1999,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,18,12,1851,5,2316,25,Dodge Ram Van,43026
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,16,14,1851,5,2118,25,Dodge Ram Van,21071
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Cargo Van,16,14,1851,5,2041,25,Dodge Ram Van,77327
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,16,13,1851,5,2237,24,Dodge Ram Van,56229
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,16,13,1851,5,2348,24,Dodge Ram Van,40275
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,17,12,1851,5,2320,24,Dodge Ram Van,80808
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,17,12,1851,5,2422,24,Dodge Ram Van,31334
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Cargo Van,16,13,1851,5,2087,24,Dodge Ram Van,67471
Dodge,Ram Wagon,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,15,13,1851,5,2326,24,Dodge Ram Wagon,79016
Dodge,Ram Wagon,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,14,11,1851,5,2332,24,Dodge Ram Wagon,80456
Dodge,Ram Wagon,2001,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,15,11,1851,5,23360,23,Dodge Ram Wagon,55851
Dodge,Ram Wagon,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,15,12,1851,5,21345,23,Dodge Ram Wagon,41345
Dodge,Ram Wagon,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,,Compact,Passenger Van,15,13,1851,5,21345,22,Dodge Ram Wagon,48046
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,13,10,1851,5,2000,33,Dodge Ramcharger,24049
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,12,11,1851,5,2000,33,Dodge Ramcharger,20737
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,13,10,1851,5,2000,33,Dodge Ramcharger,78118
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,12,11,1851,5,2000,33,Dodge Ramcharger,31232
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,13,10,1851,5,2000,33,Dodge Ramcharger,75577
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,12,11,1851,5,2000,33,Dodge Ramcharger,24833
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,14,11,1851,5,2000,32,Dodge Ramcharger,76639
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,32,Dodge Ramcharger,68172
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,14,11,1851,5,2000,32,Dodge Ramcharger,37777
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,32,Dodge Ramcharger,76322
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,32,Dodge Ramcharger,63765
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,14,11,1851,5,2000,32,Dodge Ramcharger,77030
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,32,Dodge Ramcharger,40998
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,,Midsize,2dr SUV,14,11,1851,5,2000,32,Dodge Ramcharger,51781
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,31,Dodge Ramcharger,40708
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,16,11,1851,5,2000,31,Dodge Ramcharger,60281
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,31,Dodge Ramcharger,23095
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,31,Dodge Ramcharger,47855
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,16,11,1851,5,2000,31,Dodge Ramcharger,43354
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,16,11,1851,5,2000,31,Dodge Ramcharger,69163
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,,Midsize,2dr SUV,15,11,1851,5,2000,31,Dodge Ramcharger,79894
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,,Midsize,2dr SUV,16,11,1851,5,2000,31,Dodge Ramcharger,50683
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,60000,9,Land Rover Range Rover Evoque,35573
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,5,57600,9,Land Rover Range Rover Evoque,82775
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,48300,9,Land Rover Range Rover Evoque,49790
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,48300,9,Land Rover Range Rover Evoque,38475
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,41100,9,Land Rover Range Rover Evoque,70416
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,5,45100,9,Land Rover Range Rover Evoque,31899
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,44100,9,Land Rover Range Rover Evoque,84419
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,5,49900,9,Land Rover Range Rover Evoque,62900
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,48300,9,Land Rover Range Rover Evoque,24787
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,56600,9,Land Rover Range Rover Evoque,70293
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,55700,9,Land Rover Range Rover Evoque,24155
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,48900,9,Land Rover Range Rover Evoque,28298
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,48300,9,Land Rover Range Rover Evoque,21666
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,50475,8,Land Rover Range Rover Evoque,22556
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,53775,8,Land Rover Range Rover Evoque,29273
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,5,46675,8,Land Rover Range Rover Evoque,26871
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,5,53775,8,Land Rover Range Rover Evoque,61043
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,41475,8,Land Rover Range Rover Evoque,30571
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,60775,8,Land Rover Range Rover Evoque,82696
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,5,45675,8,Land Rover Range Rover Evoque,70037
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,5,51000,7,Land Rover Range Rover Evoque,55386
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,29,21,258,5,45700,7,Land Rover Range Rover Evoque,68217
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,5,45800,7,Land Rover Range Rover Evoque,79282
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,Convertible SUV,28,20,258,5,57700,7,Land Rover Range Rover Evoque,28410
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,5,62500,7,Land Rover Range Rover Evoque,78855
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,Convertible SUV,28,20,258,5,51100,7,Land Rover Range Rover Evoque,71584
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,5,41800,7,Land Rover Range Rover Evoque,33598
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,5,54200,7,Land Rover Range Rover Evoque,69910
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,79100,10,Land Rover Range Rover Sport,38972
Land Rover,Range Rover Sport,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,5,67600,10,Land Rover Range Rover Sport,76162
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,5,62600,10,Land Rover Range Rover Sport,72672
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,92400,10,Land Rover Range Rover Sport,22158
Land Rover,Range Rover Sport,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,92400,10,Land Rover Range Rover Sport,63265
Land Rover,Range Rover Sport,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,79100,10,Land Rover Range Rover Sport,27399
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,5,67600,10,Land Rover Range Rover Sport,23176
Land Rover,Range Rover Sport,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,5,62600,10,Land Rover Range Rover Sport,71698
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,5,63350,9,Land Rover Range Rover Sport,66511
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,5,68295,9,Land Rover Range Rover Sport,36094
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,79995,9,Land Rover Range Rover Sport,79121
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),550,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,110475,9,Land Rover Range Rover Sport,64028
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,92495,9,Land Rover Range Rover Sport,24430
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,92495,9,Land Rover Range Rover Sport,27953
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,5,76875,9,Land Rover Range Rover Sport,48165
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,93075,8,Land Rover Range Rover Sport,61623
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,79950,8,Land Rover Range Rover Sport,22511
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,93295,8,Land Rover Range Rover Sport,82883
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),550,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,111350,8,Land Rover Range Rover Sport,63812
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,5,64950,8,Land Rover Range Rover Sport,53590
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Midsize,4dr SUV,29,22,258,5,66450,8,Land Rover Range Rover Sport,39109
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,5,69950,8,Land Rover Range Rover Sport,54653
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Midsize,4dr SUV,29,22,258,5,71450,8,Land Rover Range Rover Sport,42920
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,5,82695,8,Land Rover Range Rover Sport,52086
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,142100,10,Land Rover Range Rover,55499
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,5,105300,10,Land Rover Range Rover,30769
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,184105,10,Land Rover Range Rover,68100
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,5,83300,10,Land Rover Range Rover,34454
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,136750,10,Land Rover Range Rover,55169
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,105300,10,Land Rover Range Rover,38471
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,100100,10,Land Rover Range Rover,77597
Land Rover,Range Rover,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,258,5,83300,10,Land Rover Range Rover,72985
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,5,100100,10,Land Rover Range Rover,59083
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,5,184105,10,Land Rover Range Rover,20481
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,5,136750,10,Land Rover Range Rover,34660
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,5,88300,10,Land Rover Range Rover,65476
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,118605,10,Land Rover Range Rover,83774
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,5,142100,10,Land Rover Range Rover,55899
Land Rover,Range Rover,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,258,5,88300,10,Land Rover Range Rover,61689
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,5,83495,9,Land Rover Range Rover,58114
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,5,101995,9,Land Rover Range Rover,35665
